,index,CMPLNT_NUM,LAW_CAT_CD,OFNS_DESC,BORO_NM,Latitude,Longitude
8562,8562,512333896,VIOLATION,HARRASSMENT 2,QUEENS,40.76808821600008,-73.77789097099996
8563,8563,372377419,FELONY,GRAND LARCENY,MANHATTAN,40.764402362000055,-73.96555901099998
8564,8564,578474884,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.642717498000025,-73.90495208199997
8565,8565,274174134,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.729584871000036,-74.00084573199997
8566,8566,503272074,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,STATEN ISLAND,40.63370632300007,-74.10754353799997
8567,8567,203722197,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.718956779000045,-73.96319794999994
8568,8568,369899455,FELONY,GRAND LARCENY,STATEN ISLAND,40.52846399200007,-74.19723592599996
8569,8569,969826570,VIOLATION,HARRASSMENT 2,BROOKLYN,40.57556309200004,-73.96109911399995
8570,8570,975801946,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.613023498000075,-73.93063885899994
8571,8571,556107176,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.87047906600003,-73.84625102199995
8572,8572,527870900,FELONY,ROBBERY,MANHATTAN,40.73737711200005,-73.99473307299998
8573,8573,513584068,FELONY,GRAND LARCENY,MANHATTAN,40.76956124200007,-73.91536344699995
8574,8574,582770365,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.85018298500006,-73.89041773599996
8575,8575,971480974,MISDEMEANOR,PETIT LARCENY,BRONX,40.850775078000034,-73.91947115499994
8576,8576,165977556,MISDEMEANOR,PETIT LARCENY,QUEENS,40.72704814400004,-73.92370121899995
8577,8577,443656272,FELONY,GRAND LARCENY,QUEENS,40.71850163300008,-73.83520924899994
8578,8578,215656049,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.63888119800004,-73.94394003499998
8579,8579,450654800,FELONY,GRAND LARCENY,STATEN ISLAND,40.542435940000075,-74.14729795299998
8580,8580,183182958,MISDEMEANOR,PETIT LARCENY,STATEN ISLAND,40.641738260000075,-74.075678037
8581,8581,339741100,FELONY,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.74463157400004,-73.95634857
8582,8582,859076972,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.822276999000046,-73.91231199599997
8583,8583,630419142,MISDEMEANOR,PETIT LARCENY,BRONX,40.88311992000007,-73.90332096899994
8584,8584,993050504,FELONY,BURGLARY,QUEENS,40.77284592000007,-73.73910650399995
8585,8585,647511929,VIOLATION,HARRASSMENT 2,MANHATTAN,40.775946660000045,-73.95713681199999
8586,8586,144060437,MISDEMEANOR,PETIT LARCENY,BRONX,40.866485013000045,-73.90089385499994
8587,8587,604808869,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.72636995700003,-73.84853536199995
8588,8588,892808001,MISDEMEANOR,UNAUTHORIZED USE OF A VEHICLE,QUEENS,40.67239303900004,-73.78574043799993
8589,8589,939756768,FELONY,ROBBERY,MANHATTAN,40.80922833500005,-73.93714257499995
8590,8590,610620152,MISDEMEANOR,PETIT LARCENY,QUEENS,40.74526492500007,-73.90503314699998
8591,8591,343700605,FELONY,FELONY ASSAULT,BROOKLYN,40.67594917600008,-73.89021011199995
8592,8592,523018044,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,MANHATTAN,40.722521583000045,-73.98460029799999
8593,8593,212782467,VIOLATION,HARRASSMENT 2,BRONX,40.81568015700003,-73.91803601599996
8594,8594,288476795,FELONY,DANGEROUS DRUGS,BROOKLYN,40.63453856700004,-74.02652970599996
8595,8595,275554905,FELONY,THEFT-FRAUD,MANHATTAN,40.76399359000004,-73.97744307299999
8596,8596,853070109,MISDEMEANOR,PETIT LARCENY,QUEENS,40.73200316900005,-73.87698034599998
8597,8597,360884785,MISDEMEANOR,PETIT LARCENY,BRONX,40.883235548000066,-73.86299798899995
8598,8598,663158072,VIOLATION,HARRASSMENT 2,BROOKLYN,40.71737668200007,-73.93934673599993
8599,8599,986828458,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.67593078600004,-73.87743347599995
8600,8600,533755846,VIOLATION,HARRASSMENT 2,QUEENS,40.69076188600008,-73.84225894399998
8601,8601,141878797,FELONY,GRAND LARCENY,QUEENS,40.74757117400002,-73.87421234399994
8602,8602,559909388,FELONY,ROBBERY,BROOKLYN,40.69910626600006,-73.91556829299998
8603,8603,748553842,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,BROOKLYN,40.65217863600003,-73.96140762299996
8604,8604,125906669,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.666262679000056,-73.90547003999995
8605,8605,532463291,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.79884150100002,-73.96887128099996
8606,8606,274174134,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.729584871000036,-74.00084573199997
8607,8607,816878023,FELONY,BURGLARY,BRONX,40.81675514700004,-73.92903199799997
8608,8608,493039483,FELONY,BURGLARY,QUEENS,40.682882405000036,-73.76141982499998
8609,8609,273044663,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.64795409700002,-73.96948942599995
8610,8610,467924043,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.82413968200007,-73.94097291399999
8611,8611,163994747,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.76408824600002,-73.91539206099996
8612,8612,361990738,VIOLATION,HARRASSMENT 2,QUEENS,40.76576569100007,-73.93266024299999
8613,8613,164479678,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.666221793000034,-73.94945376499999
8614,8614,448659223,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.68652663800003,-73.960983904
8615,8615,588867889,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.83158128900004,-73.92770806699998
8616,8616,118175879,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.74082451100002,-73.97426085799998
8617,8617,969145957,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,QUEENS,40.67261065300004,-73.81634602699995
8618,8618,356434914,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,QUEENS,40.70197641800007,-73.88049805499998
8619,8619,674578072,VIOLATION,HARRASSMENT 2,MANHATTAN,40.82988213900006,-73.93675809999998
8620,8620,259869459,VIOLATION,HARRASSMENT 2,BROOKLYN,40.57277815800006,-73.99650264299999
8621,8621,707440437,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.810398494000026,-73.92489531099994
8622,8622,830712514,MISDEMEANOR,DANGEROUS DRUGS,BROOKLYN,40.66858395700007,-73.92697993199994
8623,8623,989921575,FELONY,GRAND LARCENY,MANHATTAN,40.729584871000036,-74.00084573199997
8624,8624,378173601,VIOLATION,HARRASSMENT 2,MANHATTAN,40.76046229400004,-73.98467455099996
8625,8625,840610605,MISDEMEANOR,UNAUTHORIZED USE OF A VEHICLE,BROOKLYN,40.57462792900003,-73.99197054399998
8626,8626,214772275,FELONY,MISCELLANEOUS PENAL LAW,QUEENS,40.689500416000044,-73.78974570499997
8627,8627,234273263,FELONY,ROBBERY,QUEENS,40.70366634700008,-73.87204824099996
8628,8628,703995528,MISDEMEANOR,PETIT LARCENY,QUEENS,40.76164983500007,-73.89121676499997
8629,8629,507782060,FELONY,BURGLARY,BROOKLYN,40.67467858200007,-73.91665550699997
8630,8630,264936853,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.64140354500006,-74.00342096099996
8631,8631,463696366,MISDEMEANOR,UNAUTHORIZED USE OF A VEHICLE,STATEN ISLAND,40.57414012800007,-74.10600776499997
8632,8632,105689785,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.875931070000036,-73.86696532699995
8633,8633,995151024,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,BRONX,40.84560452200003,-73.86432605499994
8634,8634,996812564,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.84441938100008,-73.86249241499998
8635,8635,507899157,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.714330895000046,-73.75433806699994
8636,8636,670602150,FELONY,ROBBERY,BROOKLYN,40.70747455900005,-73.96054242799994
8637,8637,725149907,FELONY,GRAND LARCENY,BROOKLYN,40.59213254600007,-73.92577450499994
8638,8638,265576052,VIOLATION,HARRASSMENT 2,BRONX,40.85083726100004,-73.91434914599995
8639,8639,390790788,FELONY,BURGLARY,MANHATTAN,40.78775737700005,-73.94454776299993
8640,8640,268262290,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.61780370300004,-73.96385164999998
8641,8641,105399161,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.765914145000075,-73.99275613599998
8642,8642,646203396,MISDEMEANOR,PETIT LARCENY,QUEENS,40.70652760300004,-73.79199675599993
8643,8643,136045054,VIOLATION,HARRASSMENT 2,BRONX,40.871553006000056,-73.90239768799995
8644,8644,342982565,FELONY,GRAND LARCENY,BROOKLYN,40.61071712900008,-73.92098528299994
8645,8645,483975968,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.76346569700007,-73.99082872099996
8646,8646,218701182,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.637777811000035,-73.96471998399994
8647,8647,732231182,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.820694493000076,-73.93987400799993
8648,8648,578400792,FELONY,GRAND LARCENY,STATEN ISLAND,40.598572594000075,-74.08123222899997
8649,8649,402848145,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,BROOKLYN,40.71161053700007,-73.94049903499997
8650,8650,730707098,FELONY,MISCELLANEOUS PENAL LAW,QUEENS,40.707447364000075,-73.79214176799998
8651,8651,985118135,MISDEMEANOR,DANGEROUS DRUGS,BROOKLYN,40.62725179900008,-74.02355833099993
8652,8652,649813610,FELONY,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.834771510000046,-73.84098155299995
8653,8653,592836949,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.64584968500003,-73.88169405099995
8654,8654,832515160,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.66478769100007,-73.88339785799997
8655,8655,782458722,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.81021769500006,-73.93949694199993
8656,8656,428375320,MISDEMEANOR,OFFENSES INVOLVING FRAUD,MANHATTAN,40.71802669700002,-73.99995815799997
8657,8657,536012577,FELONY,FELONY ASSAULT,BRONX,40.85214118700002,-73.92237572199997
8658,8658,327333479,FELONY,FELONY ASSAULT,BROOKLYN,40.63649668200002,-73.95153000199997
8659,8659,148586113,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.729172131000034,-73.95380781799997
8660,8660,657813248,FELONY,FORGERY,BROOKLYN,40.65469791900005,-73.90762360299993
8661,8661,303627318,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,QUEENS,40.71049050300008,-73.81584488899993
8662,8662,145363563,FELONY,GRAND LARCENY,BROOKLYN,40.68234474800005,-73.92894067899994
8663,8663,507812886,FELONY,ROBBERY,QUEENS,40.65561957400007,-73.74040108799994
8664,8664,889310000,FELONY,ROBBERY,QUEENS,40.75991858300007,-73.94122113899994
8665,8665,549808678,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.62649970700004,-73.97634394799998
8666,8666,423121803,FELONY,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.76828961700004,-73.96798663299995
8667,8667,890306931,FELONY,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.783004522000056,-73.95303022999997
8668,8668,439786564,FELONY,GRAND LARCENY,BROOKLYN,40.593176546000045,-73.98456530999994
8669,8669,289524409,VIOLATION,HARRASSMENT 2,QUEENS,40.69159402900005,-73.75994985399994
8670,8670,557612795,VIOLATION,HARRASSMENT 2,BRONX,40.849390950000036,-73.91454980799993
8671,8671,766963270,FELONY,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.745235456000046,-74.00039481899995
8672,8672,138448277,FELONY,BURGLARY,MANHATTAN,40.762738825000035,-73.95675544699995
8673,8673,338568912,MISDEMEANOR,PETIT LARCENY,QUEENS,40.76559949200004,-73.91030003199995
8674,8674,248347601,VIOLATION,HARRASSMENT 2,QUEENS,40.69996752400005,-73.90764021999998
8675,8675,368784792,FELONY,BURGLARY,STATEN ISLAND,40.63625669700008,-74.07601410699993
8676,8676,471464359,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.74770973600005,-73.87543193899995
8677,8677,451412781,VIOLATION,HARRASSMENT 2,MANHATTAN,40.74567670700003,-73.98772027499997
8678,8678,793987328,FELONY,ROBBERY,BRONX,40.82686259900004,-73.92266898399998
8679,8679,615035949,FELONY,FORGERY,QUEENS,40.759509845000025,-73.738198562
8680,8680,499781709,FELONY,DANGEROUS WEAPONS,BRONX,40.82520744400005,-73.91475429799993
8681,8681,961333878,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.74923345900004,-73.78310406099996
8682,8682,845846243,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.66544594900005,-73.95161349899995
8683,8683,212175140,VIOLATION,HARRASSMENT 2,BROOKLYN,40.701588548000075,-73.95027448799993
8684,8684,754981456,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,BROOKLYN,40.67730526200007,-73.87681806099994
8685,8685,716370426,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.82102539800008,-73.93760473699997
8686,8686,712784568,VIOLATION,HARRASSMENT 2,BROOKLYN,40.65950239200004,-73.94904796999998
8687,8687,157035622,FELONY,GRAND LARCENY,QUEENS,40.66404458800002,-73.81660030099994
8688,8688,763634960,VIOLATION,HARRASSMENT 2,QUEENS,40.74405654700007,-73.89180486099998
8689,8689,644629693,FELONY,GRAND LARCENY,BRONX,40.86947047700004,-73.87986080399995
8690,8690,204936765,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BRONX,40.880024527000046,-73.90081581399994
8691,8691,420603587,VIOLATION,HARRASSMENT 2,QUEENS,40.64929648400005,-73.84226688499997
8692,8692,180394254,FELONY,FELONY ASSAULT,STATEN ISLAND,40.641456454000036,-74.08609482999998
8693,8693,584082559,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.84550952800004,-73.82807434799997
8694,8694,906177720,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.79362741500006,-73.97240578999998
8695,8695,578196312,FELONY,GRAND LARCENY,QUEENS,40.70938665500006,-73.86979012199998
8696,8696,555910668,FELONY,GRAND LARCENY,STATEN ISLAND,40.63898417600007,-74.17125230499995
8697,8697,893940361,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.740160295000074,-73.99480502599994
8698,8698,437437167,FELONY,FELONY ASSAULT,BRONX,40.86832825000005,-73.83316033499993
8699,8699,933872813,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.76688284900007,-73.99019287699997
8700,8700,929997206,FELONY,FELONY ASSAULT,BROOKLYN,40.663569288000076,-73.92284026399994
8701,8701,260042995,VIOLATION,HARRASSMENT 2,BROOKLYN,40.677928474000055,-73.93859666599997
8702,8702,614111305,VIOLATION,HARRASSMENT 2,MANHATTAN,40.80017590200004,-73.94745942999998
8703,8703,832483084,VIOLATION,HARRASSMENT 2,BROOKLYN,40.59996932400003,-73.94615134099996
8704,8704,488288401,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.83173961500006,-73.88588052499993
8705,8705,688670242,FELONY,FELONY ASSAULT,BRONX,40.81765798700008,-73.90579692299998
8706,8706,958874938,FELONY,FELONY ASSAULT,QUEENS,40.760782095000025,-73.93414527799997
8707,8707,262883745,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.754089855000075,-73.99394129799998
8708,8708,163901671,MISDEMEANOR,PETIT LARCENY,STATEN ISLAND,40.582301992000055,-74.16893609499994
8709,8709,947276198,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.82368557000007,-73.87945930199999
8710,8710,337016859,FELONY,GRAND LARCENY,MANHATTAN,40.719840310000045,-73.98754465899998
8711,8711,608968957,MISDEMEANOR,ADMINISTRATIVE CODE,BRONX,40.828704996000056,-73.92797858499993
8712,8712,319520422,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING,QUEENS,40.67603523600008,-73.80904695299995
8713,8713,477836728,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.67664717900004,-73.77693007999993
8714,8714,310522030,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.698724740000046,-73.821755807
8715,8715,309175203,VIOLATION,HARRASSMENT 2,BRONX,40.84332885400005,-73.92375579599997
8716,8716,800773945,MISDEMEANOR,PETIT LARCENY,BRONX,40.86075153400003,-73.82484997499995
8717,8717,210665608,FELONY,POSSESSION OF STOLEN PROPERTY,BRONX,40.858376975000056,-73.90391003799994
8718,8718,708130145,FELONY,FELONY ASSAULT,BROOKLYN,40.68979733400005,-73.97751865299993
8719,8719,415780692,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.801150935000074,-73.96334033199997
8720,8720,673514141,FELONY,ROBBERY,BRONX,40.83172200100006,-73.89939178799993
8721,8721,767949417,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING,QUEENS,40.77752731200008,-73.80353129299993
8722,8722,592517136,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.81722122100007,-73.91599288199995
8723,8723,236223464,MISDEMEANOR,DANGEROUS DRUGS,BROOKLYN,40.630543198000055,-73.88838978599993
8724,8724,741155432,FELONY,BURGLARY,MANHATTAN,40.79916969300007,-73.96478615399997
8725,8725,585652641,FELONY,ROBBERY,MANHATTAN,40.76525067700004,-73.95786930199995
8726,8726,257066887,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,STATEN ISLAND,40.625813347000076,-74.07513762499997
8727,8727,998323825,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,MANHATTAN,40.72089168400004,-73.98881793899994
8728,8728,226952059,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.57982425700004,-73.97550728599998
8729,8729,366404204,VIOLATION,HARRASSMENT 2,MANHATTAN,40.85077302800004,-73.93348145899995
8730,8730,521860309,VIOLATION,HARRASSMENT 2,MANHATTAN,40.783738809000056,-73.95671653199997
8731,8731,163160822,MISDEMEANOR,DANGEROUS DRUGS,BROOKLYN,40.67262548100007,-74.00059626499996
8732,8732,119731739,FELONY,BURGLARY,MANHATTAN,40.727138212000064,-73.98419514299998
8733,8733,883434841,VIOLATION,HARRASSMENT 2,BROOKLYN,40.666305238000064,-73.89443980199997
8734,8734,170146642,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.58020640900003,-73.83584566999998
8735,8735,479644159,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.62107874400005,-73.96549247499998
8736,8736,363230172,VIOLATION,HARRASSMENT 2,QUEENS,40.69459323800004,-73.79347284999993
8737,8737,991244298,VIOLATION,HARRASSMENT 2,QUEENS,40.72500466100007,-73.82096034699998
8738,8738,774374719,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.60472482000005,-73.99455626599996
8739,8739,665471105,FELONY,GRAND LARCENY,BROOKLYN,40.66051961000005,-73.88345217399994
8740,8740,312514598,MISDEMEANOR,DANGEROUS DRUGS,BRONX,40.85337482800003,-73.91633761599995
8741,8741,722050447,FELONY,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.71058672000004,-73.95938994399995
8742,8742,315991131,VIOLATION,HARRASSMENT 2,BROOKLYN,40.649837407000064,-73.88669618399997
8743,8743,815530772,MISDEMEANOR,DANGEROUS DRUGS,MANHATTAN,40.74082451100002,-73.97426085799998
8744,8744,418645019,FELONY,GRAND LARCENY,QUEENS,40.743468301000064,-73.78689043399999
8745,8745,607605690,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.806046998000056,-73.95418793599998
8746,8746,867498258,FELONY,GRAND LARCENY,MANHATTAN,40.741506303000044,-73.97973860099995
8747,8747,711520749,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.85868311400003,-73.89920640199995
8748,8748,639201790,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.66269280500006,-73.88830715999995
8749,8749,828100092,FELONY,MISCELLANEOUS PENAL LAW,QUEENS,40.593070470000036,-73.77531891299998
8750,8750,486749836,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.660365523000046,-73.93520315299997
8751,8751,774260584,VIOLATION,HARRASSMENT 2,BRONX,40.80967347200004,-73.92019278899994
8752,8752,860375966,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.689715756000055,-73.92244220799995
8753,8753,861483782,MISDEMEANOR,UNAUTHORIZED USE OF A VEHICLE,BROOKLYN,40.67527385200003,-73.99116530599997
8754,8754,572528271,VIOLATION,HARRASSMENT 2,BRONX,40.84823568600007,-73.92269474099999
8755,8755,994655050,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.75744610300006,-73.97168081699994
8756,8756,380755790,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.67984189700008,-73.77682204899995
8757,8757,691264934,VIOLATION,HARRASSMENT 2,MANHATTAN,40.733995667000045,-74.00258859299998
8758,8758,132208052,FELONY,MISCELLANEOUS PENAL LAW,QUEENS,40.770367803000056,-73.93126924899997
8759,8759,830419371,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.82199631700007,-73.91501493999993
8760,8760,708215610,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.762897226000064,-73.98752577899995
8761,8761,148379660,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.59487235300003,-73.94081550099996
8762,8762,440547023,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.807280045000034,-73.92851832099996
8763,8763,427440069,MISDEMEANOR,DANGEROUS DRUGS,MANHATTAN,40.80370796300008,-73.93581854499998
8764,8764,515143579,MISDEMEANOR,PETIT LARCENY,BRONX,40.86242554100005,-73.89767870399999
8765,8765,826760131,VIOLATION,HARRASSMENT 2,MANHATTAN,40.72554722700004,-73.99496490899995
8766,8766,748129846,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.768236592000044,-73.92913784999998
8767,8767,153523168,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.88780567700008,-73.84171183999997
8768,8768,209329121,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,BRONX,40.791151867000046,-73.884371919
8769,8769,929008416,VIOLATION,HARRASSMENT 2,BRONX,40.83663035500007,-73.88553604799995
8770,8770,529593492,MISDEMEANOR,SEX CRIMES,MANHATTAN,40.78926022400003,-73.94771000099996
8771,8771,477232145,FELONY,ROBBERY,QUEENS,40.74046098600007,-73.87304934999997
8772,8772,987428712,VIOLATION,HARRASSMENT 2,BROOKLYN,40.64795409700002,-73.96948942599995
8773,8773,816541029,MISDEMEANOR,DANGEROUS DRUGS,BRONX,40.818568337000045,-73.92731394599997
8774,8774,873286845,FELONY,GRAND LARCENY,BRONX,40.83459256400005,-73.87136280499993
8775,8775,547172271,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,QUEENS,40.59103248900004,-73.78612750699995
8776,8776,757523676,FELONY,ROBBERY,BRONX,40.87946778400004,-73.86358795899997
8777,8777,717693442,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.810476043000044,-73.95188015099995
8778,8778,767512283,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.69600329600007,-73.91744746599994
8779,8779,473825337,FELONY,FELONY ASSAULT,MANHATTAN,40.76439243300007,-73.98234523499997
8780,8780,932203279,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.778830163000066,-73.95398640499997
8781,8781,839527424,FELONY,GRAND LARCENY,QUEENS,40.749280250000034,-73.90473508399998
8782,8782,175080352,VIOLATION,HARRASSMENT 2,STATEN ISLAND,40.59512995700004,-74.14141167099997
8783,8783,338236375,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.71005118400007,-73.95852819899994
8784,8784,339052167,FELONY,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,40.75051810000008,-73.70851930899995
8785,8785,898439982,FELONY,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.807780622000045,-73.94548472699995
8786,8786,434382276,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.68737005100007,-73.87152061599994
8787,8787,370538512,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.678107533000045,-73.89122324599998
8788,8788,859302403,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.76068323000004,-73.97644429599995
8789,8789,979773956,VIOLATION,HARRASSMENT 2,MANHATTAN,40.749755161000046,-73.98561539199994
8790,8790,438921337,VIOLATION,HARRASSMENT 2,MANHATTAN,40.759768442000045,-73.98981129799995
8791,8791,419334597,VIOLATION,HARRASSMENT 2,STATEN ISLAND,40.63710750800004,-74.08768537099995
8792,8792,905219113,MISDEMEANOR,PETIT LARCENY,BRONX,40.86846737800005,-73.82158284599996
8793,8793,786189780,FELONY,GRAND LARCENY,MANHATTAN,40.718514334000076,-73.98536600299997
8794,8794,645438856,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.63679357700005,-73.95262871299997
8795,8795,405556023,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.80520454200007,-73.96224361699996
8796,8796,516103812,MISDEMEANOR,CRIMINAL TRESPASS,BROOKLYN,40.682566085000076,-73.98504578999997
8797,8797,110636810,VIOLATION,HARRASSMENT 2,BROOKLYN,40.70443282100007,-73.91792753799997
8798,8798,647452010,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.70679477600004,-73.94892165399993
8799,8799,338667935,MISDEMEANOR,PETIT LARCENY,QUEENS,40.74062034600007,-73.86129204599996
8800,8800,650461939,VIOLATION,HARRASSMENT 2,BRONX,40.823849008000025,-73.91502341299997
8801,8801,414857018,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.87186825200007,-73.90521753199994
8802,8802,850559061,FELONY,FELONY ASSAULT,QUEENS,40.68661810800006,-73.79413937199999
8803,8803,808569875,FELONY,FORGERY,BRONX,40.86276336100008,-73.90108016499995
8804,8804,154813468,MISDEMEANOR,SEX CRIMES,BRONX,40.83732351100008,-73.91983075699994
8805,8805,316361359,FELONY,MISCELLANEOUS PENAL LAW,MANHATTAN,40.814852894000076,-73.95631335299998
8806,8806,411737163,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.816601773000045,-73.94467185399995
8807,8807,143629598,FELONY,GRAND LARCENY,MANHATTAN,40.75325764600007,-73.98720274299995
8808,8808,693271918,FELONY,FELONY ASSAULT,BROOKLYN,40.68829849400004,-73.93909914299998
8809,8809,954144882,VIOLATION,HARRASSMENT 2,BRONX,40.83680631300007,-73.91813286099993
8810,8810,845835251,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.65351821100006,-73.88674399199994
